timestamp,currency,high,low
2022-03-24T23:45:00+00:00,USDT,0.999524607008703380728320553316734731197357177734375,0.999524607008703380728320553316734731197357177734375
2022-03-25T23:15:00+00:00,USDT,0.99961370500962598573124751055729575455188751220703125,0.99961370500962598573124751055729575455188751220703125
2022-03-31T23:15:00+00:00,USDT,1.0007106564208700927309791950392536818981170654296875,1.0007106564208700927309791950392536818981170654296875
2022-04-01T23:15:00+00:00,USDT,1.0010066719882484420622859033755958080291748046875,1.0010066719882484420622859033755958080291748046875
2022-04-15T23:45:00+00:00,USDT,1.0005497223152126640144388147746212780475616455078125,1.0005497223152126640144388147746212780475616455078125
2022-04-16T23:15:00+00:00,USDT,1.0009676264183635652216253220103681087493896484375,1.0009676264183635652216253220103681087493896484375
2022-04-29T23:45:00+00:00,ETH,2817.19106501092619510018266737461090087890625,2817.19106501092619510018266737461090087890625
2022-05-01T23:45:00+00:00,USDT,1.0014504428810784286696389244752936065196990966796875,1.0014504428810784286696389244752936065196990966796875
2022-05-02T23:15:00+00:00,USDT,1.0003587504879496439258446116582490503787994384765625,1.0003587504879496439258446116582490503787994384765625
2022-05-01T23:45:00+00:00,BTC,38449.4708893303177319467067718505859375,38449.4708893303177319467067718505859375
2022-05-02T23:15:00+00:00,BTC,38720.7133000000030733644962310791015625,38720.7133000000030733644962310791015625
2022-05-04T23:45:00+00:00,BTC,39654.4521694548529922030866146087646484375,39654.4521694548529922030866146087646484375
2022-05-04T23:45:00+00:00,USDT,1.00002494510674200256516996887512505054473876953125,1.00002494510674200256516996887512505054473876953125
2022-05-05T23:15:00+00:00,USDT,1.0008072148070066287317558817449025809764862060546875,1.0008072148070066287317558817449025809764862060546875
2022-05-07T23:45:00+00:00,USDT,1.0009533672063033460375436334288679063320159912109375,1.0009533672063033460375436334288679063320159912109375
2022-05-08T23:15:00+00:00,USDT,1.0011740954370120793015530580305494368076324462890625,1.0011740954370120793015530580305494368076324462890625
2022-06-18T23:45:00+00:00,BTC,19064.59059999999954015947878360748291015625,19064.59059999999954015947878360748291015625
2022-07-08T23:45:00+00:00,XCH,44.6614000000000004320099833421409130096435546875,44.6614000000000004320099833421409130096435546875
2022-07-22T23:45:00+00:00,BTC,22707.38408333333427435718476772308349609375,22707.38408333333427435718476772308349609375
2022-07-23T23:15:00+00:00,BTC,22506.53927702710279845632612705230712890625,22506.53927702710279845632612705230712890625
2022-07-23T23:45:00+00:00,USDT,1.00006277777777796700320322997868061065673828125,1.00006277777777796700320322997868061065673828125
2022-07-24T23:15:00+00:00,USDT,1.0001999999999997559285702664055861532688140869140625,1.0001999999999997559285702664055861532688140869140625
2022-07-26T23:45:00+00:00,XCH,40.8835051676015837074373848736286163330078125,40.8835051676015837074373848736286163330078125
2022-08-14T23:45:00+00:00,USDT,1.0002666666666666372975669219158589839935302734375,1.0002666666666666372975669219158589839935302734375
2022-08-15T23:15:00+00:00,USDT,1.0001833333333334241643797213328070938587188720703125,1.0001833333333334241643797213328070938587188720703125
2022-08-28T23:45:00+00:00,USDT,1.00011111111111095084424960077740252017974853515625,1.00011111111111095084424960077740252017974853515625
2022-08-29T23:15:00+00:00,USDT,1.0000944444444443970354541306733153760433197021484375,1.0000944444444443970354541306733153760433197021484375
2022-09-07T23:45:00+00:00,ETH,1652.476424262519458352471701800823211669921875,1652.476424262519458352471701800823211669921875
2022-09-08T23:45:00+00:00,USDT,1.0000238888888890453898738996940664947032928466796875,1.0000238888888890453898738996940664947032928466796875
2022-09-09T23:15:00+00:00,USDT,1.0003333333333330745773537273635156452655792236328125,1.0003333333333330745773537273635156452655792236328125
2022-09-12T23:45:00+00:00,XCH,37.81568333333333242762819281779229640960693359375,37.81568333333333242762819281779229640960693359375
2022-09-13T23:15:00+00:00,XCH,35.74465000000000003410605131648480892181396484375,35.74465000000000003410605131648480892181396484375
2022-09-26T23:45:00+00:00,XCH,33.58033333333333558812228147871792316436767578125,33.58033333333333558812228147871792316436767578125
2022-09-27T23:15:00+00:00,XCH,33.731660283619447682212921790778636932373046875,33.731660283619447682212921790778636932373046875
2022-09-26T23:45:00+00:00,USDT,1.0001999999999997559285702664055861532688140869140625,1.0001999999999997559285702664055861532688140869140625
2022-09-27T23:15:00+00:00,USDT,1.0001722222222222402621127912425436079502105712890625,1.0001722222222222402621127912425436079502105712890625
2022-09-28T23:45:00+00:00,BTC,19394.03937463162583298981189727783203125,19394.03937463162583298981189727783203125
2022-09-29T23:15:00+00:00,BTC,19484.96998841377717326395213603973388671875,19484.96998841377717326395213603973388671875
2022-10-06T23:45:00+00:00,USDT,1.00013333333333331864878346095792949199676513671875,1.00013333333333331864878346095792949199676513671875
2022-10-07T23:15:00+00:00,USDT,1.0000999999999999889865875957184471189975738525390625,1.0000999999999999889865875957184471189975738525390625
2022-10-08T23:45:00+00:00,USDT,1.00011111111111095084424960077740252017974853515625,1.00011111111111095084424960077740252017974853515625
2022-10-09T23:15:00+00:00,USDT,1.000116666666666542795383065822534263134002685546875,1.000116666666666542795383065822534263134002685546875
2022-10-11T23:45:00+00:00,ETH,1276.250299999999924693838693201541900634765625,1276.250299999999924693838693201541900634765625
2022-10-12T23:15:00+00:00,ETH,1295.521259993908415708574466407299041748046875,1295.521259993908415708574466407299041748046875
2022-11-09T23:45:00+00:00,ETH,1092.91933848040798693546094000339508056640625,1092.91933848040798693546094000339508056640625
2022-11-10T23:15:00+00:00,ETH,1325.465074555680985213257372379302978515625,1325.465074555680985213257372379302978515625
2022-11-10T23:45:00+00:00,USDT,0.99841166666666669726737382006831467151641845703125,0.99841166666666669726737382006831467151641845703125
2022-11-11T23:15:00+00:00,USDT,0.99872666666666665147289450032985769212245941162109375,0.99872666666666665147289450032985769212245941162109375
2022-12-14T23:45:00+00:00,BTC,17807.49631626703558140434324741363525390625,17807.49631626703558140434324741363525390625
2022-12-15T23:15:00+00:00,BTC,17367.01239354492281563580036163330078125,17367.01239354492281563580036163330078125
2022-12-14T23:45:00+00:00,USDT,1.0001944444444443860220417263917624950408935546875,1.0001944444444443860220417263917624950408935546875
